,theta,sal,depth,nitrate,lon,lat,date,year,month,day,profile,cruise,vessel,density
5820,   2.2607,  34.5166,1601,    42.33,149.273,36.0041666667, 2012/03/17,2012.0,3.0,17.0,195.0, 12-02, R/V Ryofu Maru,27.4343930142
5821,   2.0586,  34.5531,1800,    42.00,149.273,36.0041666667, 2012/03/17,2012.0,3.0,17.0,195.0, 12-02, R/V Ryofu Maru,27.4797354255
5822,   1.8789,  34.5835,1999,    41.39,149.273,36.0041666667, 2012/03/17,2012.0,3.0,17.0,195.0, 12-02, R/V Ryofu Maru,27.518020024
5823,  17.5299,  34.7524,0,     1.68,148.904,35.008, 2012/03/17,2012.0,3.0,17.0,196.0, 12-02, R/V Ryofu Maru,25.0773889101
5824,  17.5326,  34.7518,12,     1.68,148.904,35.008, 2012/03/17,2012.0,3.0,17.0,196.0, 12-02, R/V Ryofu Maru,25.076283391
5825,  17.5264,  34.7518,26,     1.68,148.904,35.008, 2012/03/17,2012.0,3.0,17.0,196.0, 12-02, R/V Ryofu Maru,25.0777805144
5826,  17.5147,  34.7493,51,     1.77,148.904,35.008, 2012/03/17,2012.0,3.0,17.0,196.0, 12-02, R/V Ryofu Maru,25.0787151233
5827,  17.4726,  34.7474,75,     1.95,148.904,35.008, 2012/03/17,2012.0,3.0,17.0,196.0, 12-02, R/V Ryofu Maru,25.0874312006
5828,  17.4655,  34.7465,102,     1.97,148.904,35.008, 2012/03/17,2012.0,3.0,17.0,196.0, 12-02, R/V Ryofu Maru,25.0884614111
5829,  17.4546,  34.7455,126,     2.07,148.904,35.008, 2012/03/17,2012.0,3.0,17.0,196.0, 12-02, R/V Ryofu Maru,25.0903306417
5830,  17.4495,  34.7446,149,     2.12,148.904,35.008, 2012/03/17,2012.0,3.0,17.0,196.0, 12-02, R/V Ryofu Maru,25.0908781762
5831,  17.4495,  34.7446,149,     2.11,148.904,35.008, 2012/03/17,2012.0,3.0,17.0,196.0, 12-02, R/V Ryofu Maru,25.0908781762
5832,  17.2494,  34.7216,201,     3.33,148.904,35.008, 2012/03/17,2012.0,3.0,17.0,196.0, 12-02, R/V Ryofu Maru,25.1214767981
5833,  16.8576,  34.6951,252,     5.12,148.904,35.008, 2012/03/17,2012.0,3.0,17.0,196.0, 12-02, R/V Ryofu Maru,25.1943387174
5834,  15.9531,  34.6271,302,     8.20,148.904,35.008, 2012/03/17,2012.0,3.0,17.0,196.0, 12-02, R/V Ryofu Maru,25.3519383451
5835,  13.2547,  34.4519,402,    12.90,148.904,35.008, 2012/03/17,2012.0,3.0,17.0,196.0, 12-02, R/V Ryofu Maru,25.7969385448
5836,  10.8639,  34.3010,503,    18.09,148.904,35.008, 2012/03/17,2012.0,3.0,17.0,196.0, 12-02, R/V Ryofu Maru,26.134445015
5837,   6.5358,  34.0496,604,    28.32,148.904,35.008, 2012/03/17,2012.0,3.0,17.0,196.0, 12-02, R/V Ryofu Maru,26.6087581957
5838,   5.0261,  34.0309,703,    34.06,148.904,35.008, 2012/03/17,2012.0,3.0,17.0,196.0, 12-02, R/V Ryofu Maru,26.7789444565
5839,   4.5889,  34.2014,802,    37.77,148.904,35.008, 2012/03/17,2012.0,3.0,17.0,196.0, 12-02, R/V Ryofu Maru,26.9620543409
5840,   4.0302,  34.2635,902,    39.68,148.904,35.008, 2012/03/17,2012.0,3.0,17.0,196.0, 12-02, R/V Ryofu Maru,27.0702723877
5841,   3.6129,  34.3170,1003,    40.88,148.904,35.008, 2012/03/17,2012.0,3.0,17.0,196.0, 12-02, R/V Ryofu Maru,27.1544402362
5842,   2.9625,  34.4030,1201,    42.28,148.904,35.008, 2012/03/17,2012.0,3.0,17.0,196.0, 12-02, R/V Ryofu Maru,27.2837605918
5843,   2.9625,  34.4030,1201,    42.31,148.904,35.008, 2012/03/17,2012.0,3.0,17.0,196.0, 12-02, R/V Ryofu Maru,27.2837605918
5844,   2.5963,  34.4622,1401,    42.70,148.904,35.008, 2012/03/17,2012.0,3.0,17.0,196.0, 12-02, R/V Ryofu Maru,27.3630031473
5845,   2.2501,  34.5209,1602,    42.46,148.904,35.008, 2012/03/17,2012.0,3.0,17.0,196.0, 12-02, R/V Ryofu Maru,27.4386812227
5846,   2.0341,  34.5583,1791,    42.04,148.904,35.008, 2012/03/17,2012.0,3.0,17.0,196.0, 12-02, R/V Ryofu Maru,27.4858176401
5847,   1.8623,  34.5870,1993,    41.14,148.904,35.008, 2012/03/17,2012.0,3.0,17.0,196.0, 12-02, R/V Ryofu Maru,27.5220889623
5848,  17.9739,  34.7257,0,     1.87,148.593333333,33.9326666667, 2012/03/19,2012.0,3.0,19.0,197.0, 12-02, R/V Ryofu Maru,24.949152559
5849,  17.9782,  34.7257,11,     1.84,148.593333333,33.9326666667, 2012/03/19,2012.0,3.0,19.0,197.0, 12-02, R/V Ryofu Maru,24.9480976285
5850,  17.9792,  34.7255,29,     1.86,148.593333333,33.9326666667, 2012/03/19,2012.0,3.0,19.0,197.0, 12-02, R/V Ryofu Maru,24.9477013035
5851,  17.9702,  34.7256,53,     1.87,148.593333333,33.9326666667, 2012/03/19,2012.0,3.0,19.0,197.0, 12-02, R/V Ryofu Maru,24.9499846739
5852,  17.7780,  34.7262,77,     2.15,148.593333333,33.9326666667, 2012/03/19,2012.0,3.0,19.0,197.0, 12-02, R/V Ryofu Maru,24.9974192652
5853,  17.4579,  34.7177,107,     2.87,148.593333333,33.9326666667, 2012/03/19,2012.0,3.0,19.0,197.0, 12-02, R/V Ryofu Maru,25.0685192317
5854,  17.4330,  34.7380,127,     2.10,148.593333333,33.9326666667, 2012/03/19,2012.0,3.0,19.0,197.0, 12-02, R/V Ryofu Maru,25.0898593954
5855,  17.3948,  34.7379,155,     2.30,148.593333333,33.9326666667, 2012/03/19,2012.0,3.0,19.0,197.0, 12-02, R/V Ryofu Maru,25.0989678737
5856,  17.3114,  34.7317,204,     2.68,148.593333333,33.9326666667, 2012/03/19,2012.0,3.0,19.0,197.0, 12-02, R/V Ryofu Maru,25.1142849795
5857,  17.3114,  34.7317,204,     2.70,148.593333333,33.9326666667, 2012/03/19,2012.0,3.0,19.0,197.0, 12-02, R/V Ryofu Maru,25.1142849795
5858,  16.7450,  34.6696,257,     4.02,148.593333333,33.9326666667, 2012/03/19,2012.0,3.0,19.0,197.0, 12-02, R/V Ryofu Maru,25.2014683237
5859,  15.6279,  34.6104,305,     8.89,148.593333333,33.9326666667, 2012/03/19,2012.0,3.0,19.0,197.0, 12-02, R/V Ryofu Maru,25.4126138364
5860,  12.7048,  34.4324,404,    15.02,148.593333333,33.9326666667, 2012/03/19,2012.0,3.0,19.0,197.0, 12-02, R/V Ryofu Maru,25.8913422488
5861,   7.7515,  33.8222,501,    12.96,148.593333333,33.9326666667, 2012/03/19,2012.0,3.0,19.0,197.0, 12-02, R/V Ryofu Maru,26.2639337271
5862,   6.9876,  33.8283,601,    17.54,148.593333333,33.9326666667, 2012/03/19,2012.0,3.0,19.0,197.0, 12-02, R/V Ryofu Maru,26.375369886
5863,   5.6098,  33.9644,702,    30.43,148.593333333,33.9326666667, 2012/03/19,2012.0,3.0,19.0,197.0, 12-02, R/V Ryofu Maru,26.6583107263
5864,   4.8282,  34.0960,800,    35.89,148.593333333,33.9326666667, 2012/03/19,2012.0,3.0,19.0,197.0, 12-02, R/V Ryofu Maru,26.8525347692
5865,   4.3060,  34.1856,901,    38.97,148.593333333,33.9326666667, 2012/03/19,2012.0,3.0,19.0,197.0, 12-02, R/V Ryofu Maru,26.9799824434
5866,   3.8519,  34.2755,1001,    40.37,148.593333333,33.9326666667, 2012/03/19,2012.0,3.0,19.0,197.0, 12-02, R/V Ryofu Maru,27.0978854492
5867,   3.0847,  34.3909,1202,    41.81,148.593333333,33.9326666667, 2012/03/19,2012.0,3.0,19.0,197.0, 12-02, R/V Ryofu Maru,27.2630509379
5868,   2.6571,  34.4519,1402,    42.59,148.593333333,33.9326666667, 2012/03/19,2012.0,3.0,19.0,197.0, 12-02, R/V Ryofu Maru,27.3495781345
5869,   2.6571,  34.4519,1402,    42.71,148.593333333,33.9326666667, 2012/03/19,2012.0,3.0,19.0,197.0, 12-02, R/V Ryofu Maru,27.3495781345
5870,   2.3237,  34.5103,1600,    42.42,148.593333333,33.9326666667, 2012/03/19,2012.0,3.0,19.0,197.0, 12-02, R/V Ryofu Maru,27.4242026394
5871,   2.0634,  34.5520,1803,    41.98,148.593333333,33.9326666667, 2012/03/19,2012.0,3.0,19.0,197.0, 12-02, R/V Ryofu Maru,27.4784783293
5872,   1.8684,  34.5862,2004,    41.26,148.593333333,33.9326666667, 2012/03/19,2012.0,3.0,19.0,197.0, 12-02, R/V Ryofu Maru,27.5209815403
5873,  17.4885,  34.7132,0,     2.11,148.175666667,32.9961666667, 2012/03/20,2012.0,3.0,20.0,198.0, 12-02, R/V Ryofu Maru,25.0577460327
5874,  17.5024,  34.7129,12,     2.13,148.175666667,32.9961666667, 2012/03/20,2012.0,3.0,20.0,198.0, 12-02, R/V Ryofu Maru,25.0541681714
5875,  17.4961,  34.7131,25,     2.10,148.175666667,32.9961666667, 2012/03/20,2012.0,3.0,20.0,198.0, 12-02, R/V Ryofu Maru,25.0558384008
5876,  17.4990,  34.7131,53,     2.09,148.175666667,32.9961666667, 2012/03/20,2012.0,3.0,20.0,198.0, 12-02, R/V Ryofu Maru,25.055139199
5877,  17.4931,  34.7136,76,     2.09,148.175666667,32.9961666667, 2012/03/20,2012.0,3.0,20.0,198.0, 12-02, R/V Ryofu Maru,25.0569395935
5878,  17.4714,  34.7202,100,     2.11,148.175666667,32.9961666667, 2012/03/20,2012.0,3.0,20.0,198.0, 12-02, R/V Ryofu Maru,25.0671580208
5879,  17.4535,  34.7406,127,     2.13,148.175666667,32.9961666667, 2012/03/20,2012.0,3.0,20.0,198.0, 12-02, R/V Ryofu Maru,25.0868910698
5880,  17.4417,  34.7423,150,     2.08,148.175666667,32.9961666667, 2012/03/20,2012.0,3.0,20.0,198.0, 12-02, R/V Ryofu Maru,25.0910168784
5881,  17.3409,  34.7331,202,     2.55,148.175666667,32.9961666667, 2012/03/20,2012.0,3.0,20.0,198.0, 12-02, R/V Ryofu Maru,25.1082746023
5882,  17.1048,  34.7145,251,     3.84,148.175666667,32.9961666667, 2012/03/20,2012.0,3.0,20.0,198.0, 12-02, R/V Ryofu Maru,25.1505602391
5883,  17.1048,  34.7145,251,     3.85,148.175666667,32.9961666667, 2012/03/20,2012.0,3.0,20.0,198.0, 12-02, R/V Ryofu Maru,25.1505602391
5884,  16.5324,  34.6852,305,     3.93,148.175666667,32.9961666667, 2012/03/20,2012.0,3.0,20.0,198.0, 12-02, R/V Ryofu Maru,25.2629091542
5885,  14.2996,  34.5291,402,    11.91,148.175666667,32.9961666667, 2012/03/20,2012.0,3.0,20.0,198.0, 12-02, R/V Ryofu Maru,25.640097986
5886,  11.3898,  34.3308,501,    16.80,148.175666667,32.9961666667, 2012/03/20,2012.0,3.0,20.0,198.0, 12-02, R/V Ryofu Maru,26.0625873778
5887,   8.7105,  34.1855,601,    23.41,148.175666667,32.9961666667, 2012/03/20,2012.0,3.0,20.0,198.0, 12-02, R/V Ryofu Maru,26.4034456786
5888,   6.6676,  34.1197,702,    29.53,148.175666667,32.9961666667, 2012/03/20,2012.0,3.0,20.0,198.0, 12-02, R/V Ryofu Maru,26.6462695697
5889,   5.0422,  34.1149,802,    35.46,148.175666667,32.9961666667, 2012/03/20,2012.0,3.0,20.0,198.0, 12-02, R/V Ryofu Maru,26.8432594393
5890,   4.3583,  34.1964,901,    38.79,148.175666667,32.9961666667, 2012/03/20,2012.0,3.0,20.0,198.0, 12-02, R/V Ryofu Maru,26.9829615626
5891,   3.8143,  34.2755,1002,    40.71,148.175666667,32.9961666667, 2012/03/20,2012.0,3.0,20.0,198.0, 12-02, R/V Ryofu Maru,27.1016596069
5892,   3.1329,  34.3812,1201,    42.57,148.175666667,32.9961666667, 2012/03/20,2012.0,3.0,20.0,198.0, 12-02, R/V Ryofu Maru,27.2509264995
5893,   2.6176,  34.4601,1400,    43.00,148.175666667,32.9961666667, 2012/03/20,2012.0,3.0,20.0,198.0, 12-02, R/V Ryofu Maru,27.3595034172
5894,   2.3622,  34.5031,1601,    42.45,148.175666667,32.9961666667, 2012/03/20,2012.0,3.0,20.0,198.0, 12-02, R/V Ryofu Maru,27.4152872142
5895,   2.3622,  34.5031,1601,    42.57,148.175666667,32.9961666667, 2012/03/20,2012.0,3.0,20.0,198.0, 12-02, R/V Ryofu Maru,27.4152872142
5896,   2.0840,  34.5517,1802,    42.07,148.175666667,32.9961666667, 2012/03/20,2012.0,3.0,20.0,198.0, 12-02, R/V Ryofu Maru,27.4766005571
5897,   1.8892,  34.5837,2000,    41.22,148.175666667,32.9961666667, 2012/03/20,2012.0,3.0,20.0,198.0, 12-02, R/V Ryofu Maru,27.5173836698
5898,  17.5182,  34.7342,0,     1.53,147.933333333,32.0168333333, 2012/03/20,2012.0,3.0,20.0,199.0, 12-02, R/V Ryofu Maru,25.0664568318
5899,  17.5096,  34.7379,11,     1.50,147.933333333,32.0168333333, 2012/03/20,2012.0,3.0,20.0,199.0, 12-02, R/V Ryofu Maru,25.0713287376
5900,  17.4644,  34.7372,26,     1.52,147.933333333,32.0168333333, 2012/03/20,2012.0,3.0,20.0,199.0, 12-02, R/V Ryofu Maru,25.0816957351
5901,  17.4561,  34.7371,51,     1.63,147.933333333,32.0168333333, 2012/03/20,2012.0,3.0,20.0,199.0, 12-02, R/V Ryofu Maru,25.0836190121
5902,  17.4536,  34.7367,77,     1.68,147.933333333,32.0168333333, 2012/03/20,2012.0,3.0,20.0,199.0, 12-02, R/V Ryofu Maru,25.0839185608
5903,  17.4534,  34.7368,102,     1.69,147.933333333,32.0168333333, 2012/03/20,2012.0,3.0,20.0,199.0, 12-02, R/V Ryofu Maru,25.0840423152
5904,  17.4466,  34.7366,127,     1.79,147.933333333,32.0168333333, 2012/03/20,2012.0,3.0,20.0,199.0, 12-02, R/V Ryofu Maru,25.0855281239
5905,  17.4328,  34.7377,150,     1.90,147.933333333,32.0168333333, 2012/03/20,2012.0,3.0,20.0,199.0, 12-02, R/V Ryofu Maru,25.089680697
5906,  17.4203,  34.7391,202,     1.91,147.933333333,32.0168333333, 2012/03/20,2012.0,3.0,20.0,199.0, 12-02, R/V Ryofu Maru,25.0937458653
5907,  17.2954,  34.7236,252,     3.07,147.933333333,32.0168333333, 2012/03/20,2012.0,3.0,20.0,199.0, 12-02, R/V Ryofu Maru,25.1119893652
5908,  16.9563,  34.6984,301,     5.08,147.933333333,32.0168333333, 2012/03/20,2012.0,3.0,20.0,199.0, 12-02, R/V Ryofu Maru,25.173560996
5909,  16.9563,  34.6984,301,     5.08,147.933333333,32.0168333333, 2012/03/20,2012.0,3.0,20.0,199.0, 12-02, R/V Ryofu Maru,25.173560996
5910,  15.4021,  34.5953,401,     9.78,147.933333333,32.0168333333, 2012/03/20,2012.0,3.0,20.0,199.0, 12-02, R/V Ryofu Maru,25.4514950664
5911,  12.4923,  34.3990,502,    14.26,147.933333333,32.0168333333, 2012/03/20,2012.0,3.0,20.0,199.0, 12-02, R/V Ryofu Maru,25.9071724499
5912,   8.7214,  34.0808,606,    19.58,147.933333333,32.0168333333, 2012/03/20,2012.0,3.0,20.0,199.0, 12-02, R/V Ryofu Maru,26.3203755559
5913,   6.6151,  34.0364,706,    27.83,147.933333333,32.0168333333, 2012/03/20,2012.0,3.0,20.0,199.0, 12-02, R/V Ryofu Maru,26.5879960641
5914,   5.1894,  34.0635,806,    34.43,147.933333333,32.0168333333, 2012/03/20,2012.0,3.0,20.0,199.0, 12-02, R/V Ryofu Maru,26.7858699574
5915,   4.5072,  34.1513,905,    38.20,147.933333333,32.0168333333, 2012/03/20,2012.0,3.0,20.0,199.0, 12-02, R/V Ryofu Maru,26.9314011994
5916,   4.0330,  34.2305,1005,    40.13,147.933333333,32.0168333333, 2012/03/20,2012.0,3.0,20.0,199.0, 12-02, R/V Ryofu Maru,27.0439006396
5917,   3.2508,  34.3541,1204,    42.20,147.933333333,32.0168333333, 2012/03/20,2012.0,3.0,20.0,199.0, 12-02, R/V Ryofu Maru,27.2184873064
5918,   2.7378,  34.4444,1404,    42.66,147.933333333,32.0168333333, 2012/03/20,2012.0,3.0,20.0,199.0, 12-02, R/V Ryofu Maru,27.3365958517
5919,   2.4248,  34.5051,1602,    42.66,147.933333333,32.0168333333, 2012/03/20,2012.0,3.0,20.0,199.0, 12-02, R/V Ryofu Maru,27.4116553318
5920,   2.1503,  34.5443,1799,    42.36,147.933333333,32.0168333333, 2012/03/20,2012.0,3.0,20.0,199.0, 12-02, R/V Ryofu Maru,27.465398688
5921,   2.1503,  34.5443,1799,    42.33,147.933333333,32.0168333333, 2012/03/20,2012.0,3.0,20.0,199.0, 12-02, R/V Ryofu Maru,27.465398688
5922,   1.9075,  34.5817,2000,    41.50,147.933333333,32.0168333333, 2012/03/20,2012.0,3.0,20.0,199.0, 12-02, R/V Ryofu Maru,27.5143729416
5923,  17.9316,  34.7746,0,     1.03,147.7065,30.9981666667, 2012/03/20,2012.0,3.0,20.0,200.0, 12-02, R/V Ryofu Maru,24.9964387399
5924,  17.9268,  34.7733,12,     1.05,147.7065,30.9981666667, 2012/03/20,2012.0,3.0,20.0,200.0, 12-02, R/V Ryofu Maru,24.9966334287
5925,  17.7487,  34.7549,28,     1.35,147.7065,30.9981666667, 2012/03/20,2012.0,3.0,20.0,200.0, 12-02, R/V Ryofu Maru,25.0262316559
5926,  17.6665,  34.7454,52,     1.56,147.7065,30.9981666667, 2012/03/20,2012.0,3.0,20.0,200.0, 12-02, R/V Ryofu Maru,25.0390323409
5927,  17.5584,  34.7363,77,     1.67,147.7065,30.9981666667, 2012/03/20,2012.0,3.0,20.0,200.0, 12-02, R/V Ryofu Maru,25.0583352565
5928,  17.5437,  34.7416,102,     1.80,147.7065,30.9981666667, 2012/03/20,2012.0,3.0,20.0,200.0, 12-02, R/V Ryofu Maru,25.0658929569
5929,  17.5340,  34.7483,126,     1.74,147.7065,30.9981666667, 2012/03/20,2012.0,3.0,20.0,200.0, 12-02, R/V Ryofu Maru,25.0732998748
5930,  17.5254,  34.7489,152,     1.74,147.7065,30.9981666667, 2012/03/20,2012.0,3.0,20.0,200.0, 12-02, R/V Ryofu Maru,25.0758299883
5931,  17.4933,  34.7411,201,     2.03,147.7065,30.9981666667, 2012/03/20,2012.0,3.0,20.0,200.0, 12-02, R/V Ryofu Maru,25.0776791354
5932,  17.3554,  34.7259,253,     2.80,147.7065,30.9981666667, 2012/03/20,2012.0,3.0,20.0,200.0, 12-02, R/V Ryofu Maru,25.0993522547
5933,  17.2161,  34.7198,302,     3.40,147.7065,30.9981666667, 2012/03/20,2012.0,3.0,20.0,200.0, 12-02, R/V Ryofu Maru,25.1280664935
5934,  15.3101,  34.5850,402,     9.33,147.7065,30.9981666667, 2012/03/20,2012.0,3.0,20.0,200.0, 12-02, R/V Ryofu Maru,25.4640425287
5935,  15.3101,  34.5850,402,     9.29,147.7065,30.9981666667, 2012/03/20,2012.0,3.0,20.0,200.0, 12-02, R/V Ryofu Maru,25.4640425287
5936,  12.5563,  34.4212,504,    15.27,147.7065,30.9981666667, 2012/03/20,2012.0,3.0,20.0,200.0, 12-02, R/V Ryofu Maru,25.9117717727
5937,   9.2723,  34.1607,603,    20.06,147.7065,30.9981666667, 2012/03/20,2012.0,3.0,20.0,200.0, 12-02, R/V Ryofu Maru,26.2954146507
5938,   6.5798,  34.0296,703,    23.69,147.7065,30.9981666667, 2012/03/20,2012.0,3.0,20.0,200.0, 12-02, R/V Ryofu Maru,26.587319554
5939,   5.1571,  34.0483,802,    34.17,147.7065,30.9981666667, 2012/03/20,2012.0,3.0,20.0,200.0, 12-02, R/V Ryofu Maru,26.7776381115
5940,   4.4603,  34.1421,902,    38.04,147.7065,30.9981666667, 2012/03/20,2012.0,3.0,20.0,200.0, 12-02, R/V Ryofu Maru,26.9291946334
5941,   3.9422,  34.2394,1004,    40.51,147.7065,30.9981666667, 2012/03/20,2012.0,3.0,20.0,200.0, 12-02, R/V Ryofu Maru,27.0602080584
5942,   3.2673,  34.3535,1204,    42.11,147.7065,30.9981666667, 2012/03/20,2012.0,3.0,20.0,200.0, 12-02, R/V Ryofu Maru,27.2164662478
5943,   2.7465,  34.4425,1403,    43.09,147.7065,30.9981666667, 2012/03/20,2012.0,3.0,20.0,200.0, 12-02, R/V Ryofu Maru,27.3343247751
5944,   2.3723,  34.5028,1602,    42.96,147.7065,30.9981666667, 2012/03/20,2012.0,3.0,20.0,200.0, 12-02, R/V Ryofu Maru,27.4142093231
5945,   2.1163,  34.5491,1802,    42.35,147.7065,30.9981666667, 2012/03/20,2012.0,3.0,20.0,200.0, 12-02, R/V Ryofu Maru,27.4719500402
5946,   1.9038,  34.5834,2003,    41.47,147.7065,30.9981666667, 2012/03/20,2012.0,3.0,20.0,200.0, 12-02, R/V Ryofu Maru,27.5160143828
5947,   1.9038,  34.5834,2003,    41.46,147.7065,30.9981666667, 2012/03/20,2012.0,3.0,20.0,200.0, 12-02, R/V Ryofu Maru,27.5160143828
5948,  18.3786,  34.8014,0,     0.32,147.471166667,30.022, 2012/03/21,2012.0,3.0,21.0,201.0, 12-02, R/V Ryofu Maru,24.9062360266
5949,  18.3960,  34.8010,12,     0.34,147.471166667,30.022, 2012/03/21,2012.0,3.0,21.0,201.0, 12-02, R/V Ryofu Maru,24.901600476
5950,  18.3960,  34.8010,12,     0.31,147.471166667,30.022, 2012/03/21,2012.0,3.0,21.0,201.0, 12-02, R/V Ryofu Maru,24.901600476
5951,  18.3803,  34.8012,26,     0.31,147.471166667,30.022, 2012/03/21,2012.0,3.0,21.0,201.0, 12-02, R/V Ryofu Maru,24.9056619125
5952,  18.3819,  34.8008,52,     0.34,147.471166667,30.022, 2012/03/21,2012.0,3.0,21.0,201.0, 12-02, R/V Ryofu Maru,24.9049618829
5953,  18.2522,  34.7753,77,     0.65,147.471166667,30.022, 2012/03/21,2012.0,3.0,21.0,201.0, 12-02, R/V Ryofu Maru,24.9179546225
5954,  18.1022,  34.7603,100,     1.07,147.471166667,30.022, 2012/03/21,2012.0,3.0,21.0,201.0, 12-02, R/V Ryofu Maru,24.9437153039
5955,  17.8514,  34.7381,126,     1.57,147.471166667,30.022, 2012/03/21,2012.0,3.0,21.0,201.0, 12-02, R/V Ryofu Maru,24.9885014549
5956,  17.7110,  34.7355,150,     1.44,147.471166667,30.022, 2012/03/21,2012.0,3.0,21.0,201.0, 12-02, R/V Ryofu Maru,25.0207463022
5957,  17.5094,  34.7174,202,     2.87,147.471166667,30.022, 2012/03/21,2012.0,3.0,21.0,201.0, 12-02, R/V Ryofu Maru,25.0558813951
5958,  17.3196,  34.7160,252,     3.23,147.471166667,30.022, 2012/03/21,2012.0,3.0,21.0,201.0, 12-02, R/V Ryofu Maru,25.1004467984
5959,  16.9742,  34.6981,302,     4.92,147.471166667,30.022, 2012/03/21,2012.0,3.0,21.0,201.0, 12-02, R/V Ryofu Maru,25.1691031271
5960,  15.4497,  34.5944,403,     9.16,147.471166667,30.022, 2012/03/21,2012.0,3.0,21.0,201.0, 12-02, R/V Ryofu Maru,25.4402334302
5961,  12.9565,  34.4288,502,    13.08,147.471166667,30.022, 2012/03/21,2012.0,3.0,21.0,201.0, 12-02, R/V Ryofu Maru,25.8388997687
5962,  12.9565,  34.4288,502,    13.11,147.471166667,30.022, 2012/03/21,2012.0,3.0,21.0,201.0, 12-02, R/V Ryofu Maru,25.8388997687
5963,   9.7015,  34.2094,604,    19.85,147.471166667,30.022, 2012/03/21,2012.0,3.0,21.0,201.0, 12-02, R/V Ryofu Maru,26.2631079209
5964,   6.8313,  34.0543,702,    27.41,147.471166667,30.022, 2012/03/21,2012.0,3.0,21.0,201.0, 12-02, R/V Ryofu Maru,26.5732269118
5965,   5.0163,  34.0465,802,    34.40,147.471166667,30.022, 2012/03/21,2012.0,3.0,21.0,201.0, 12-02, R/V Ryofu Maru,26.7923445261
5966,   4.4224,  34.1518,903,    38.26,147.471166667,30.022, 2012/03/21,2012.0,3.0,21.0,201.0, 12-02, R/V Ryofu Maru,26.9409146464
5967,   3.9975,  34.2255,1002,    40.02,147.471166667,30.022, 2012/03/21,2012.0,3.0,21.0,201.0, 12-02, R/V Ryofu Maru,27.0435840993
5968,   3.2097,  34.3693,1202,    42.44,147.471166667,30.022, 2012/03/21,2012.0,3.0,21.0,201.0, 12-02, R/V Ryofu Maru,27.2343740825
5969,   2.6598,  34.4540,1402,    42.77,147.471166667,30.022, 2012/03/21,2012.0,3.0,21.0,201.0, 12-02, R/V Ryofu Maru,27.3510129063
5970,   2.3235,  34.5160,1603,    42.51,147.471166667,30.022, 2012/03/21,2012.0,3.0,21.0,201.0, 12-02, R/V Ryofu Maru,27.4287537685
5971,   2.0796,  34.5590,1803,    41.72,147.471166667,30.022, 2012/03/21,2012.0,3.0,21.0,201.0, 12-02, R/V Ryofu Maru,27.4827639671
5972,   1.8687,  34.5931,2002,    40.67,147.471166667,30.022, 2012/03/21,2012.0,3.0,21.0,201.0, 12-02, R/V Ryofu Maru,27.5264572613
5973,  18.6607,  34.8100,0,     0.06,147.235166667,29.0038333333, 2012/03/21,2012.0,3.0,21.0,202.0, 12-02, R/V Ryofu Maru,24.8421265693
5974,  18.6610,  34.8098,13,     0.07,147.235166667,29.0038333333, 2012/03/21,2012.0,3.0,21.0,202.0, 12-02, R/V Ryofu Maru,24.8419004559
5975,  18.6011,  34.8097,27,     0.06,147.235166667,29.0038333333, 2012/03/21,2012.0,3.0,21.0,202.0, 12-02, R/V Ryofu Maru,24.8568723765
5976,  18.6011,  34.8097,27,     0.04,147.235166667,29.0038333333, 2012/03/21,2012.0,3.0,21.0,202.0, 12-02, R/V Ryofu Maru,24.8568723765
5977,  18.4967,  34.8088,51,     0.12,147.235166667,29.0038333333, 2012/03/21,2012.0,3.0,21.0,202.0, 12-02, R/V Ryofu Maru,24.8823458438
5978,  18.4825,  34.8079,76,     0.16,147.235166667,29.0038333333, 2012/03/21,2012.0,3.0,21.0,202.0, 12-02, R/V Ryofu Maru,24.8852171981
5979,  18.4612,  34.8049,100,     0.31,147.235166667,29.0038333333, 2012/03/21,2012.0,3.0,21.0,202.0, 12-02, R/V Ryofu Maru,24.8882770766
5980,  17.8916,  34.7383,126,     2.45,147.235166667,29.0038333333, 2012/03/21,2012.0,3.0,21.0,202.0, 12-02, R/V Ryofu Maru,24.9788257642
5981,  17.6575,  34.7214,151,     2.77,147.235166667,29.0038333333, 2012/03/21,2012.0,3.0,21.0,202.0, 12-02, R/V Ryofu Maru,25.0230826189
5982,  17.2805,  34.7103,201,     4.45,147.235166667,29.0038333333, 2012/03/21,2012.0,3.0,21.0,202.0, 12-02, R/V Ryofu Maru,25.1054945851
5983,  16.9535,  34.6988,250,     4.79,147.235166667,29.0038333333, 2012/03/21,2012.0,3.0,21.0,202.0, 12-02, R/V Ryofu Maru,25.1745253783
5984,  16.3642,  34.6529,301,     6.69,147.235166667,29.0038333333, 2012/03/21,2012.0,3.0,21.0,202.0, 12-02, R/V Ryofu Maru,25.2773831329
5985,  13.9675,  34.4978,402,    11.41,147.235166667,29.0038333333, 2012/03/21,2012.0,3.0,21.0,202.0, 12-02, R/V Ryofu Maru,25.6859413493
5986,  11.0266,  34.2846,501,    16.28,147.235166667,29.0038333333, 2012/03/21,2012.0,3.0,21.0,202.0, 12-02, R/V Ryofu Maru,26.0927600461
5987,   7.7138,  34.0684,602,    24.38,147.235166667,29.0038333333, 2012/03/21,2012.0,3.0,21.0,202.0, 12-02, R/V Ryofu Maru,26.4613748841
