Date/GMT,Days since 1/1/1900,DEPTH[M],PRESSURE[DBAR],NA,SALINITY[PSS],TEMPERATURE[C],SIGMATHETA[KG/M3],OXYGEN[uMOL/KG],OXYGENSAT,LON,LAT
04/28/2015 15:20,42122.639,-219.166,-220.81,4,34.6008,15.7102,25.515,217.1,88.6,168.514,31.334
04/28/2015 15:20,42122.639,-209.881,-211.45,4,34.6163,15.8371,25.498,219.7,89.9,168.514,31.334
04/28/2015 15:20,42122.639,-199.692,-201.18,4,34.6325,15.982,25.477,223.6,91.7,168.514,31.334
04/28/2015 15:20,42122.639,-189.89,-191.3,4,34.6438,16.0666,25.466,227.6,93.5,168.514,31.334
04/28/2015 15:20,42122.639,-180.355,-181.69,4,34.6494,16.1199,25.458,227.8,93.7,168.514,31.334
04/28/2015 15:20,42122.639,-170.224,-171.48,4,34.6605,16.2248,25.442,226.4,93.3,168.514,31.334
04/28/2015 15:20,42122.639,-159.835,-161.01,4,34.6664,16.2824,25.433,227.2,93.8,168.514,31.334
04/28/2015 15:20,42122.639,-149.743,-150.84,4,34.6706,16.3228,25.427,227.2,93.9,168.514,31.334
04/28/2015 15:20,42122.639,-139.729,-140.75,4,34.6747,16.3803,25.416,227.8,94.2,168.514,31.334
04/28/2015 15:20,42122.639,-130.361,-131.31,4,34.6781,16.4369,25.405,228.2,94.5,168.514,31.334
04/28/2015 15:20,42122.639,-119.811,-120.68,4,34.6823,16.5132,25.39,227.3,94.3,168.514,31.334
04/28/2015 15:20,42122.639,-110.64,-111.44,4,34.6891,16.6155,25.371,227.1,94.4,168.514,31.334
04/28/2015 15:20,42122.639,-100.535,-101.26,4,34.7083,16.7655,25.351,226.5,94.4,168.514,31.334
04/28/2015 15:20,42122.639,-95.086,-95.77,4,34.7113,16.802,25.344,226.5,94.5,168.514,31.334
04/28/2015 15:20,42122.639,-90.798,-91.45,4,34.7134,16.8817,25.327,226,94.4,168.514,31.334
04/28/2015 15:20,42122.639,-85.288,-85.9,4,34.73,17.0404,25.302,226.3,94.8,168.514,31.334
04/28/2015 15:20,42122.639,-80.305,-80.88,4,34.7508,17.2957,25.257,227.5,95.8,168.514,31.334
04/28/2015 15:20,42122.639,-75.56,-76.1,4,34.7658,17.4009,25.243,229,96.6,168.514,31.334
04/28/2015 15:20,42122.639,-70.795,-71.3,4,34.7762,17.4712,25.234,230.6,97.4,168.514,31.334
04/28/2015 15:20,42122.639,-66.129,-66.6,4,34.8037,17.7352,25.19,232.2,98.6,168.514,31.334
04/28/2015 15:20,42122.639,-60.708,-61.14,4,34.8295,17.9261,25.163,236.8,101,168.514,31.334
04/28/2015 15:20,42122.639,-56.122,-56.52,4,34.8486,18.0804,25.14,239.4,102.4,168.514,31.334
04/28/2015 15:20,42122.639,-50.919,-51.28,4,34.8652,18.2269,25.116,240.3,103.1,168.514,31.334
04/28/2015 15:20,42122.639,-45.806,-46.13,4,34.8855,18.4474,25.076,240.6,103.6,168.514,31.334
04/28/2015 15:20,42122.639,-40.852,-41.14,4,34.8965,18.5933,25.048,240.6,103.9,168.514,31.334
04/28/2015 15:20,42122.639,-36.086,-36.34,4,34.9263,18.8695,25.001,238.8,103.7,168.514,31.334
04/28/2015 15:20,42122.639,-31.101,-31.32,4,34.9949,19.6426,24.854,235.8,103.9,168.514,31.334
04/28/2015 15:20,42122.639,-26.206,-26.39,4,35.0016,19.783,24.822,235.5,104,168.514,31.334
04/28/2015 15:20,42122.639,-21.529,-21.68,4,34.9491,19.7585,24.789,235.7,104,168.514,31.334
04/28/2015 15:20,42122.639,-16.634,-16.75,4,34.9335,19.7351,24.783,235.9,104,168.514,31.334
04/28/2015 15:20,42122.639,-11.47,-11.55,4,34.9357,19.7549,24.779,236,104.1,168.514,31.334
04/28/2015 15:20,42122.639,-7.716,-7.77,4,34.9413,19.7929,24.773,235.8,104.1,168.514,31.334
05/03/2015 18:58,42127.79,-989.873,-999.19,5,34.2449,3.8483,27.208,34.5,10.9,168.068,31.68
05/03/2015 18:58,42127.79,-942.27,-951.03,5,34.2086,4.0297,27.161,40.9,12.9,168.068,31.68
05/03/2015 18:58,42127.79,-892.57,-900.76,5,34.1724,4.2158,27.113,48.9,15.5,168.068,31.68
05/03/2015 18:58,42127.79,-843.333,-850.97,5,34.1256,4.5188,27.043,56.8,18.2,168.068,31.68
05/03/2015 18:58,42127.79,-793.58,-800.67,5,34.0629,4.9343,26.947,78,25.1,168.068,31.68
05/03/2015 18:58,42127.79,-743.904,-750.46,5,34.0137,5.2239,26.875,101.7,33,168.068,31.68
05/03/2015 18:58,42127.79,-695.503,-701.55,5,33.9891,5.765,26.791,124.1,40.8,168.068,31.68
05/03/2015 18:58,42127.79,-646.031,-651.57,5,33.9876,6.5859,26.685,144.7,48.5,168.068,31.68
05/03/2015 18:58,42127.79,-595.696,-600.73,5,34.016,7.6426,26.562,169.7,58.3,168.068,31.68
05/03/2015 18:58,42127.79,-545.675,-550.22,5,34.0723,8.7629,26.439,193,68,168.068,31.68
05/03/2015 18:58,42127.79,-496.752,-500.83,5,34.1679,10.0055,26.312,195.1,70.6,168.068,31.68
05/03/2015 18:58,42127.79,-447.818,-451.44,5,34.2535,11.093,26.188,197.9,73.4,168.068,31.68
05/03/2015 18:58,42127.79,-398.158,-401.33,5,34.3431,12.259,26.04,204.9,77.9,168.068,31.68
05/03/2015 18:58,42127.79,-378.176,-381.17,5,34.3738,12.6902,25.98,204.8,78.6,168.068,31.68
05/03/2015 18:58,42127.79,-358.499,-361.32,5,34.4082,13.1859,25.908,203,78.7,168.068,31.68
05/03/2015 18:58,42127.79,-347.871,-350.6,5,34.4179,13.3332,25.885,202.6,78.8,168.068,31.68
05/03/2015 18:58,42127.79,-338.493,-341.14,5,34.4323,13.5838,25.845,202.7,79.2,168.068,31.68
05/03/2015 18:58,42127.79,-328.598,-331.16,5,34.4477,13.7915,25.814,203.1,79.7,168.068,31.68
05/03/2015 18:58,42127.79,-318.713,-321.19,5,34.4625,14.0387,25.774,203.6,80.3,168.068,31.68
05/03/2015 18:58,42127.79,-308.728,-311.12,5,34.4886,14.2793,25.743,208.6,82.7,168.068,31.68
05/03/2015 18:58,42127.79,-299.09,-301.4,5,34.5006,14.4044,25.726,208.4,82.8,168.068,31.68
05/03/2015 18:58,42127.79,-288.588,-290.81,5,34.5172,14.6112,25.694,209.7,83.7,168.068,31.68
05/03/2015 18:58,42127.79,-279.266,-281.41,5,34.5365,14.8093,25.666,210.3,84.3,168.068,31.68
05/03/2015 18:58,42127.79,-269.161,-271.22,5,34.5583,15.0204,25.637,210.7,84.8,168.068,31.68
05/03/2015 18:58,42127.79,-258.985,-260.96,5,34.5729,15.1803,25.613,212.2,85.7,168.068,31.68
05/03/2015 18:58,42127.79,-248.67,-250.56,5,34.5887,15.3503,25.587,214.8,87,168.068,31.68
05/03/2015 18:58,42127.79,-239.793,-241.61,5,34.5849,15.3763,25.578,217,88,168.068,31.68
05/03/2015 18:58,42127.79,-229.943,-231.68,5,34.5904,15.4552,25.564,217.7,88.4,168.068,31.68
05/03/2015 18:58,42127.79,-219.478,-221.13,5,34.5933,15.5504,25.545,216.9,88.2,168.068,31.68
05/03/2015 18:58,42127.79,-209.428,-211,5,34.5996,15.706,25.515,213.1,87,168.068,31.68
05/03/2015 18:58,42127.79,-199.498,-200.99,5,34.6094,15.8138,25.497,212.9,87.1,168.068,31.68
05/03/2015 18:58,42127.79,-190.122,-191.54,5,34.6333,15.9808,25.478,221.6,90.9,168.068,31.68
05/03/2015 18:58,42127.79,-179.863,-181.2,5,34.6488,16.1106,25.46,226.8,93.3,168.068,31.68
05/03/2015 18:58,42127.79,-169.882,-171.14,5,34.6555,16.1624,25.453,227.1,93.5,168.068,31.68
05/03/2015 18:58,42127.79,-159.463,-160.64,5,34.6585,16.196,25.447,227.1,93.6,168.068,31.68
05/03/2015 18:58,42127.79,-150.373,-151.48,5,34.6655,16.2734,25.434,226.1,93.3,168.068,31.68
05/03/2015 18:58,42127.79,-140.261,-141.29,5,34.6746,16.4029,25.411,225.5,93.3,168.068,31.68
05/03/2015 18:58,42127.79,-130.119,-131.07,5,34.6807,16.4965,25.393,225.6,93.5,168.068,31.68
05/03/2015 18:58,42127.79,-120.373,-121.25,5,34.6876,16.5867,25.377,224.9,93.4,168.068,31.68
05/03/2015 18:58,42127.79,-110.716,-111.52,5,34.7065,16.8191,25.337,221.8,92.5,168.068,31.68
05/03/2015 18:58,42127.79,-100.969,-101.7,5,34.7303,17.0566,25.299,226.8,95,168.068,31.68
05/03/2015 18:58,42127.79,-95.808,-96.5,5,34.7469,17.17,25.284,227.7,95.7,168.068,31.68
05/03/2015 18:58,42127.79,-90.607,-91.26,5,34.7645,17.33,25.259,228.4,96.2,168.068,31.68
05/03/2015 18:58,42127.79,-85.494,-86.11,5,34.7821,17.5144,25.228,232,98.1,168.068,31.68
05/03/2015 18:58,42127.79,-80.472,-81.05,5,34.7874,17.6208,25.206,237,100.4,168.068,31.68
05/03/2015 18:58,42127.79,-75.349,-75.89,5,34.7479,17.6328,25.173,243,103,168.068,31.68
05/03/2015 18:58,42127.79,-70.505,-71.01,5,34.7625,17.8039,25.142,244.6,104,168.068,31.68
05/03/2015 18:58,42127.79,-65.77,-66.24,5,34.7973,18.0618,25.105,244.8,104.6,168.068,31.68
05/03/2015 18:58,42127.79,-61.312,-61.75,5,34.78,18.1367,25.074,245.8,105.2,168.068,31.68
05/03/2015 18:58,42127.79,-56.17,-56.57,5,34.7793,18.1595,25.067,246.2,105.4,168.068,31.68
05/03/2015 18:58,42127.79,-51.255,-51.62,5,34.7896,18.3185,25.035,245.7,105.5,168.068,31.68
05/03/2015 18:58,42127.79,-46.39,-46.72,5,34.8576,18.6577,25.002,243.8,105.4,168.068,31.68
05/03/2015 18:58,42127.79,-40.95,-41.24,5,35.0115,19.3176,24.952,238.1,104.3,168.068,31.68
05/03/2015 18:58,42127.79,-36.323,-36.58,5,35.1222,19.6982,24.937,234.9,103.6,168.068,31.68
05/03/2015 18:58,42127.79,-30.931,-31.15,5,35.0733,19.6921,24.901,234.8,103.6,168.068,31.68
05/03/2015 18:58,42127.79,-26.364,-26.55,5,34.9773,19.5643,24.861,236.5,104,168.068,31.68
05/03/2015 18:58,42127.79,-21.608,-21.76,5,34.9912,19.82,24.805,236.3,104.4,168.068,31.68
05/03/2015 18:58,42127.79,-16.623,-16.74,5,34.9516,20.1346,24.691,235.7,104.7,168.068,31.68
05/03/2015 18:58,42127.79,-11.638,-11.72,5,35.0291,20.927,24.538,230.2,103.8,168.068,31.68
05/03/2015 18:58,42127.79,-7.577,-7.63,5,35.0427,20.96,24.539,229.8,103.7,168.068,31.68
05/08/2015 22:42,42132.946,-989.057,-998.39,5,34.2359,3.8738,27.199,37.3,11.7,167.599,31.99
05/08/2015 22:42,42132.946,-942.691,-951.48,5,34.2144,3.9867,27.17,40.6,12.8,167.599,31.99
05/08/2015 22:42,42132.946,-893.299,-901.52,5,34.1747,4.2063,27.115,48.2,15.3,167.599,31.99
05/08/2015 22:42,42132.946,-843.43,-851.09,5,34.1337,4.4477,27.057,57.4,18.3,167.599,31.99
05/08/2015 22:42,42132.946,-794.371,-801.49,5,34.0752,4.7493,26.978,73.2,23.5,167.599,31.99
05/08/2015 22:42,42132.946,-744.548,-751.13,5,34.0312,5.0046,26.914,93.4,30.2,167.599,31.99
05/08/2015 22:42,42132.946,-695.554,-701.62,5,33.9887,5.5262,26.819,117,38.3,167.599,31.99
05/08/2015 22:42,42132.946,-645.619,-651.17,5,33.9855,6.4843,26.697,147.2,49.2,167.599,31.99
05/08/2015 22:42,42132.946,-595.641,-600.69,5,34.0102,7.4397,26.586,168.8,57.7,167.599,31.99
05/08/2015 22:42,42132.946,-546.612,-551.18,5,34.0667,8.5648,26.465,185,64.8,167.599,31.99
05/08/2015 22:42,42132.946,-497.582,-501.68,5,34.156,9.927,26.315,200.2,72.3,167.599,31.99
05/08/2015 22:42,42132.946,-446.776,-450.4,5,34.2421,10.9648,26.202,205.1,75.8,167.599,31.99
05/08/2015 22:42,42132.946,-398.316,-401.5,5,34.323,11.9735,26.079,202.2,76.4,167.599,31.99
05/08/2015 22:42,42132.946,-378.344,-381.35,5,34.3659,12.576,25.996,204.8,78.4,167.599,31.99
05/08/2015 22:42,42132.946,-357.974,-360.8,5,34.4052,13.1753,25.908,204,79.1,167.599,31.99
05/08/2015 22:42,42132.946,-348.001,-350.74,5,34.4245,13.5,25.857,203.2,79.3,167.599,31.99
05/08/2015 22:42,42132.946,-338.92,-341.58,5,34.433,13.681,25.826,202.5,79.3,167.599,31.99
05/08/2015 22:42,42132.946,-328.342,-330.91,5,34.4504,13.8947,25.795,203,79.8,167.599,31.99
05/08/2015 22:42,42132.946,-319.062,-321.55,5,34.458,14.0188,25.775,204.5,80.6,167.599,31.99
05/08/2015 22:42,42132.946,-308.393,-310.79,5,34.4745,14.2347,25.742,205.1,81.2,167.599,31.99
05/08/2015 22:42,42132.946,-298.041,-300.35,5,34.4817,14.4019,25.712,209.1,83.1,167.599,31.99
05/08/2015 22:42,42132.946,-288.234,-290.46,5,34.488,14.4842,25.699,210.2,83.7,167.599,31.99
05/08/2015 22:42,42132.946,-279.111,-281.26,5,34.5021,14.6701,25.67,210.4,84.1,167.599,31.99
05/08/2015 22:42,42132.946,-269.62,-271.69,5,34.5195,14.8775,25.638,211.4,84.8,167.599,31.99
05/08/2015 22:42,42132.946,-259.712,-261.7,5,34.5331,15.0234,25.616,212.4,85.5,167.599,31.99
05/08/2015 22:42,42132.946,-249.546,-251.45,5,34.5531,15.2215,25.588,213.7,86.4,167.599,31.99
05/08/2015 22:42,42132.946,-239.211,-241.03,5,34.5668,15.3532,25.569,215.4,87.3,167.599,31.99
05/08/2015 22:42,42132.946,-229.262,-231,5,34.5734,15.4543,25.551,216.3,87.8,167.599,31.99
05/08/2015 22:42,42132.946,-219.789,-221.45,5,34.5853,15.5778,25.533,219.6,89.4,167.599,31.99
05/08/2015 22:42,42132.946,-209.75,-211.33,5,34.5994,15.6981,25.516,221.4,90.3,167.599,31.99
05/08/2015 22:42,42132.946,-199.264,-200.76,5,34.6136,15.8033,25.503,223.4,91.3,167.599,31.99
05/08/2015 22:42,42132.946,-189.83,-191.25,5,34.6198,15.8497,25.497,225.1,92.1,167.599,31.99
05/08/2015 22:42,42132.946,-179.224,-180.56,5,34.6247,15.8919,25.491,226.1,92.6,167.599,31.99
05/08/2015 22:42,42132.946,-170.026,-171.29,5,34.6331,15.9804,25.477,225.9,92.7,167.599,31.99
05/08/2015 22:42,42132.946,-159.598,-160.78,5,34.6386,16.0215,25.471,225.4,92.5,167.599,31.99
05/08/2015 22:42,42132.946,-150.082,-151.19,5,34.6457,16.0803,25.463,225.8,92.8,167.599,31.99
05/08/2015 22:42,42132.946,-140.357,-141.39,5,34.6519,16.1329,25.455,225.7,92.9,167.599,31.99
05/08/2015 22:42,42132.946,-130.036,-130.99,5,34.656,16.1716,25.449,226,93.1,167.599,31.99
05/08/2015 22:42,42132.946,-118.226,-119.09,5,34.6607,16.2529,25.434,225.7,93.1,167.599,31.99
05/08/2015 22:42,42132.946,-110.525,-111.33,5,34.6655,16.3344,25.418,225.5,93.2,167.599,31.99
05/08/2015 22:42,42132.946,-100.609,-101.34,5,34.6789,16.5619,25.376,228.7,94.9,167.599,31.99
05/08/2015 22:42,42132.946,-95.418,-96.11,5,34.6915,16.7522,25.341,231.7,96.5,167.599,31.99
05/08/2015 22:42,42132.946,-90.128,-90.78,5,34.6991,16.7919,25.337,235.3,98.1,167.599,31.99
05/08/2015 22:42,42132.946,-86.078,-86.7,5,34.7,16.7986,25.336,236.6,98.7,167.599,31.99
05/08/2015 22:42,42132.946,-80.877,-81.46,5,34.7062,16.8875,25.319,237.6,99.3,167.599,31.99
05/08/2015 22:42,42132.946,-75.854,-76.4,5,34.7255,17.0674,25.292,238.7,100.1,167.599,31.99
05/08/2015 22:42,42132.946,-70.861,-71.37,5,34.7468,17.36,25.238,239.9,101.1,167.599,31.99
05/08/2015 22:42,42132.946,-65.867,-66.34,5,34.7615,17.6653,25.175,242.5,102.8,167.599,31.99
05/08/2015 22:42,42132.946,-60.914,-61.35,5,34.7728,17.8019,25.15,244.4,103.9,167.599,31.99
05/08/2015 22:42,42132.946,-56.029,-56.43,5,34.7806,17.9644,25.116,245.3,104.6,167.599,31.99
05/08/2015 22:42,42132.946,-51.194,-51.56,5,34.7846,18.1851,25.065,245.6,105.2,167.599,31.99
05/08/2015 22:42,42132.946,-45.962,-46.29,5,34.781,18.303,25.032,246.1,105.6,167.599,31.99
05/08/2015 22:42,42132.946,-41.415,-41.71,5,34.7697,18.388,25.002,246.3,105.9,167.599,31.99
05/08/2015 22:42,42132.946,-35.945,-36.2,5,34.7942,18.7563,24.928,245.3,106.2,167.599,31.99
05/08/2015 22:42,42132.946,-31.566,-31.79,5,34.8881,19.8037,24.731,239.8,105.9,167.599,31.99
05/08/2015 22:42,42132.946,-26.284,-26.47,5,34.924,20.7081,24.518,231,103.7,167.599,31.99
05/08/2015 22:42,42132.946,-21.17,-21.32,5,34.9137,20.762,24.495,230.2,103.4,167.599,31.99
05/08/2015 22:42,42132.946,-16.762,-16.88,5,34.9037,20.8061,24.475,230,103.4,167.599,31.99
05/08/2015 22:42,42132.946,-11.459,-11.54,5,34.9,20.8235,24.468,230,103.4,167.599,31.99
05/08/2015 22:42,42132.946,-7.616,-7.67,5,34.9006,20.8382,24.464,229.8,103.3,167.599,31.99
05/14/2015 03:21,42138.14,-989.868,-999.23,5,34.2245,3.9353,27.184,38.9,12.3,167.145,32.215
05/14/2015 03:21,42138.14,-941.843,-950.64,5,34.1806,4.1711,27.124,47.2,15,167.145,32.215
05/14/2015 03:21,42138.14,-893.411,-901.65,5,34.1577,4.3182,27.09,51.1,16.3,167.145,32.215
05/14/2015 03:21,42138.14,-843.889,-851.57,5,34.0984,4.6294,27.01,68.3,21.9,167.145,32.215
05/14/2015 03:21,42138.14,-794.455,-801.59,5,34.0414,4.923,26.931,88.2,28.4,167.145,32.215
05/14/2015 03:21,42138.14,-744.455,-751.05,5,33.9949,5.3714,26.843,112,36.5,167.145,32.215
05/14/2015 03:21,42138.14,-695.324,-701.4,5,33.9759,5.8652,26.768,131.2,43.2,167.145,32.215
05/14/2015 03:21,42138.14,-645.666,-651.23,5,33.9827,6.7151,26.664,154.5,51.9,167.145,32.215
05/14/2015 03:21,42138.14,-595.58,-600.64,5,34.0309,7.9223,26.533,176.5,61,167.145,32.215
05/14/2015 03:21,42138.14,-546.681,-551.26,5,34.0975,9.0144,26.419,190.1,67.3,167.145,32.215
05/14/2015 03:21,42138.14,-497.553,-501.66,5,34.1692,10.0515,26.305,198.8,72.1,167.145,32.215
05/14/2015 03:21,42138.14,-447.461,-451.1,5,34.2641,11.2088,26.175,199.5,74.1,167.145,32.215
05/14/2015 03:21,42138.14,-397.793,-400.98,5,34.3438,12.196,26.053,193.4,73.4,167.145,32.215
05/14/2015 03:21,42138.14,-378.506,-381.52,5,34.3786,12.6904,25.984,195.9,75.1,167.145,32.215
05/14/2015 03:21,42138.14,-358.106,-360.94,5,34.4159,13.1602,25.919,192.3,74.5,167.145,32.215
05/14/2015 03:21,42138.14,-348.312,-351.06,5,34.4395,13.504,25.867,190.9,74.5,167.145,32.215
05/14/2015 03:21,42138.14,-338.408,-341.07,5,34.4569,13.7803,25.824,193.2,75.8,167.145,32.215
05/14/2015 03:21,42138.14,-328.296,-330.87,5,34.4704,14.0279,25.783,197.5,77.9,167.145,32.215
05/14/2015 03:21,42138.14,-318.986,-321.48,5,34.4832,14.2364,25.749,201.4,79.8,167.145,32.215
05/14/2015 03:21,42138.14,-309.161,-311.57,5,34.5057,14.4892,25.712,200.4,79.8,167.145,32.215
05/14/2015 03:21,42138.14,-299.176,-301.5,5,34.5174,14.6301,25.691,201,80.3,167.145,32.215
05/14/2015 03:21,42138.14,-288.982,-291.22,5,34.5359,14.8512,25.657,203.4,81.6,167.145,32.215
05/14/2015 03:21,42138.14,-278.907,-281.06,5,34.5554,15.0262,25.634,200.9,80.9,167.145,32.215
05/14/2015 03:21,42138.14,-268.841,-270.91,5,34.5668,15.2126,25.601,201.1,81.2,167.145,32.215
05/14/2015 03:21,42138.14,-259.34,-261.33,5,34.5841,15.4069,25.571,201.7,81.8,167.145,32.215
05/14/2015 03:21,42138.14,-249.165,-251.07,5,34.5952,15.5827,25.54,203.8,83,167.145,32.215
05/14/2015 03:21,42138.14,-239.594,-241.42,5,34.6075,15.6717,25.529,206.3,84.1,167.145,32.215
05/14/2015 03:21,42138.14,-229.804,-231.55,5,34.6283,15.8789,25.498,210.1,86,167.145,32.215
05/14/2015 03:21,42138.14,-219.805,-221.47,5,34.6457,16.0122,25.481,216.6,88.9,167.145,32.215
05/14/2015 03:21,42138.14,-210.104,-211.69,5,34.6473,16.0844,25.466,218.3,89.7,167.145,32.215
05/14/2015 03:21,42138.14,-199.945,-201.45,5,34.6454,16.1346,25.452,216.8,89.2,167.145,32.215
05/14/2015 03:21,42138.14,-188.933,-190.35,5,34.6576,16.2624,25.432,221.5,91.4,167.145,32.215
05/14/2015 03:21,42138.14,-180.054,-181.4,5,34.6607,16.3033,25.425,223.7,92.4,167.145,32.215
05/14/2015 03:21,42138.14,-169.388,-170.65,5,34.6674,16.3554,25.417,225.3,93.1,167.145,32.215
05/14/2015 03:21,42138.14,-159.902,-161.09,5,34.6766,16.4131,25.411,225.7,93.4,167.145,32.215
05/14/2015 03:21,42138.14,-149.593,-150.7,5,34.6785,16.4399,25.406,226.2,93.7,167.145,32.215
05/14/2015 03:21,42138.14,-139.55,-140.58,5,34.6799,16.4567,25.402,226.4,93.8,167.145,32.215
05/14/2015 03:21,42138.14,-129.935,-130.89,5,34.684,16.5041,25.394,226.3,93.8,167.145,32.215
05/14/2015 03:21,42138.14,-120.546,-121.43,5,34.6871,16.5446,25.387,226.5,94,167.145,32.215
05/14/2015 03:21,42138.14,-110.711,-111.52,5,34.6894,16.5869,25.378,226,93.8,167.145,32.215
05/14/2015 03:21,42138.14,-100.995,-101.73,5,34.6915,16.6493,25.365,225.8,93.9,167.145,32.215
05/14/2015 03:21,42138.14,-95.863,-96.56,5,34.697,16.7097,25.355,225,93.7,167.145,32.215
05/14/2015 03:21,42138.14,-90.92,-91.58,5,34.7005,16.7686,25.343,224.1,93.4,167.145,32.215
05/14/2015 03:21,42138.14,-85.848,-86.47,5,34.7069,16.8598,25.327,224.5,93.7,167.145,32.215
05/14/2015 03:21,42138.14,-80.736,-81.32,5,34.7112,16.9614,25.306,225.6,94.4,167.145,32.215
05/14/2015 03:21,42138.14,-75.674,-76.22,5,34.7127,17.1089,25.272,227.6,95.5,167.145,32.215
05/14/2015 03:21,42138.14,-70.909,-71.42,5,34.7146,17.2322,25.244,231.7,97.4,167.145,32.215
05/14/2015 03:21,42138.14,-66.015,-66.49,5,34.7175,17.3312,25.222,235.9,99.4,167.145,32.215
05/14/2015 03:21,42138.14,-60.734,-61.17,5,34.7174,17.4044,25.204,240.8,101.6,167.145,32.215
05/14/2015 03:21,42138.14,-55.661,-56.06,5,34.7213,17.478,25.189,244.1,103.1,167.145,32.215
05/14/2015 03:21,42138.14,-50.945,-51.31,5,34.7301,17.5806,25.171,247.1,104.6,167.145,32.215
05/14/2015 03:21,42138.14,-45.733,-46.06,5,34.7274,17.6927,25.141,250,106,167.145,32.215
05/14/2015 03:21,42138.14,-41.395,-41.69,5,34.7338,17.9464,25.084,251.7,107.3,167.145,32.215
05/14/2015 03:21,42138.14,-36.53,-36.79,5,34.7433,18.2995,25.004,251.3,107.8,167.145,32.215
05/14/2015 03:21,42138.14,-31.615,-31.84,5,34.7257,19.3576,24.723,245.5,107.4,167.145,32.215
05/14/2015 03:21,42138.14,-26.581,-26.77,5,34.7377,20.0976,24.539,237.6,105.4,167.145,32.215
05/14/2015 03:21,42138.14,-21.488,-21.64,5,34.7416,20.1507,24.527,235.8,104.7,167.145,32.215
05/14/2015 03:21,42138.14,-16.523,-16.64,5,34.7457,20.1856,24.521,235.6,104.6,167.145,32.215
05/14/2015 03:21,42138.14,-11.618,-11.7,5,34.7394,20.2049,24.511,235.4,104.6,167.145,32.215
05/14/2015 03:21,42138.14,-7.616,-7.67,5,34.7319,20.2747,24.486,235.3,104.7,167.145,32.215
05/19/2015 07:59,42143.333,-989.094,-998.46,5,34.2162,3.9818,27.172,39.6,12.5,166.788,32.376
05/19/2015 07:59,42143.333,-941.84,-950.65,5,34.1892,4.1287,27.135,45.2,14.3,166.788,32.376
05/19/2015 07:59,42143.333,-892.617,-900.86,5,34.1522,4.2772,27.09,52.8,16.8,166.788,32.376
05/19/2015 07:59,42143.333,-843.423,-851.11,5,34.1078,4.5375,27.027,65.2,20.9,166.788,32.376
05/19/2015 07:59,42143.333,-794.622,-801.77,5,34.0522,4.8655,26.946,84.3,27.2,166.788,32.376
05/19/2015 07:59,42143.333,-744,-750.6,5,34.0033,5.3144,26.856,108,35.2,166.788,32.376
05/19/2015 07:59,42143.333,-695.552,-701.64,5,33.9764,5.9157,26.762,132.9,43.8,166.788,32.376
05/19/2015 07:59,42143.333,-645.281,-650.85,5,33.9815,6.846,26.646,159.8,53.9,166.788,32.376
05/19/2015 07:59,42143.333,-596.523,-601.6,5,34.0112,7.6103,26.563,176.6,60.6,166.788,32.376
05/19/2015 07:59,42143.333,-546.842,-551.43,5,34.1037,9.0297,26.421,183.8,65.1,166.788,32.376
05/19/2015 07:59,42143.333,-496.872,-500.98,5,34.1948,10.3024,26.282,189.9,69.2,166.788,32.376
05/19/2015 07:59,42143.333,-447.505,-451.15,5,34.2726,11.3429,26.158,198.4,74,166.788,32.376
05/19/2015 07:59,42143.333,-398.442,-401.64,5,34.3723,12.6258,25.992,194,74.3,166.788,32.376
05/19/2015 07:59,42143.333,-377.49,-380.5,5,34.4194,13.2954,25.895,194.6,75.6,166.788,32.376
05/19/2015 07:59,42143.333,-358.151,-360.99,5,34.4518,13.7193,25.833,193.7,75.9,166.788,32.376
05/19/2015 07:59,42143.333,-348.01,-350.76,5,34.4629,13.9066,25.803,195.3,76.8,166.788,32.376
05/19/2015 07:59,42143.333,-338.662,-341.33,5,34.4737,14.0622,25.778,196.2,77.4,166.788,32.376
05/19/2015 07:59,42143.333,-328.46,-331.04,5,34.4822,14.2265,25.75,196.9,78,166.788,32.376
05/19/2015 07:59,42143.333,-318.893,-321.39,5,34.4992,14.4594,25.714,198,78.8,166.788,32.376
05/19/2015 07:59,42143.333,-309.107,-311.52,5,34.5202,14.7083,25.676,201.8,80.7,166.788,32.376
05/19/2015 07:59,42143.333,-297.189,-299.5,5,34.5368,14.8827,25.651,204.4,82,166.788,32.376
05/19/2015 07:59,42143.333,-288.463,-290.7,5,34.5506,15.0948,25.615,205.1,82.7,166.788,32.376
05/19/2015 07:59,42143.333,-279.161,-281.32,5,34.5683,15.2343,25.598,204.8,82.8,166.788,32.376
05/19/2015 07:59,42143.333,-268.639,-270.71,5,34.5963,15.4998,25.56,207,84.1,166.788,32.376
05/19/2015 07:59,42143.333,-259.367,-261.36,5,34.5949,15.614,25.533,206.4,84.1,166.788,32.376
05/19/2015 07:59,42143.333,-248.814,-250.72,5,34.608,15.7423,25.514,206.4,84.3,166.788,32.376
05/19/2015 07:59,42143.333,-238.926,-240.75,5,34.6184,15.9231,25.481,208.6,85.5,166.788,32.376
05/19/2015 07:59,42143.333,-229.215,-230.96,5,34.6431,16.0789,25.464,212.6,87.4,166.788,32.376
05/19/2015 07:59,42143.333,-219.534,-221.2,5,34.6383,16.114,25.452,216.5,89.1,166.788,32.376
05/19/2015 07:59,42143.333,-209.863,-211.45,5,34.6586,16.2249,25.442,218.8,90.2,166.788,32.376
